Name: Taxa SELIC
Data Provider: Banco Central do Brasil ( Brazil Central Bank )
Url: www3.bcb.gov.br/selic/consulta/taxaSelic.do?method=listarTaxaDiaria
Description: Brazilian Daily Interest Rate Since 1/7/2000
time,rate,factor,VNA
2003-10-02,19.829999999999998,1.0007181300000001,1783.0207479527855
2003-10-03,19.84,1.0007184600000001,1784.3011886425131
2003-10-06,19.84,1.0007184600000001,1785.5831376745052
2003-10-07,19.84,1.0007184600000001,1786.8660077355992
2003-10-08,19.84,1.0007184600000001,1788.1497994875172
2003-10-09,19.84,1.0007184600000001,1789.4345135924571
2003-10-10,19.84,1.0007184600000001,1790.7201507130928
2003-10-13,19.84,1.0007184600000001,1792.0067115125742
2003-10-14,19.84,1.0007184600000001,1793.2941966545277
2003-10-15,19.84,1.0007184600000001,1794.5826068030565
2003-10-16,19.84,1.0007184600000001,1795.8719426227403
2003-10-17,19.84,1.0007184600000001,1797.162204778637
2003-10-20,19.84,1.0007184600000001,1798.4533939362825
2003-10-21,19.84,1.0007184600000001,1799.7455107616902
2003-10-22,19.829999999999998,1.0007181300000001,1801.0385559213521
2003-10-23,18.850000000000001,1.00068552,1802.3319357395162
2003-10-24,18.850000000000001,1.00068552,1803.5674703281045
2003-10-27,18.850000000000001,1.00068552,1804.8038519003637
2003-10-28,18.850000000000001,1.00068552,1806.0410810369185
2003-10-29,18.850000000000001,1.00068552,1807.2791583187911
2003-10-30,18.850000000000001,1.00068552,1808.5180843274018
2003-10-31,18.850000000000001,1.00068552,1809.7578596445699
2003-11-03,18.850000000000001,1.00068552,1810.9984848525135
2003-11-04,18.850000000000001,1.00068552,1812.2399605338494
2003-11-05,18.850000000000001,1.00068552,1813.4822872715945
2003-11-06,18.850000000000001,1.00068552,1814.725465649165
2003-11-07,18.850000000000001,1.00068552,1815.9694962503768
2003-11-10,18.850000000000001,1.00068552,1817.2143796594462
2003-11-11,18.850000000000001,1.00068552,1818.4601164609903
2003-11-12,18.850000000000001,1.00068552,1819.7067072400268
2003-11-13,18.84,1.00068519,1820.9541525819739
2003-11-14,18.84,1.00068519,1822.2018521577816
2003-11-17,18.84,1.00068519,1823.4504066448617
2003-11-18,18.82,1.0006845200000001,1824.6998166289904
2003-11-19,18.809999999999999,1.0006841799999999,1825.9488601474695
2003-11-20,17.34,1.0006347499999999,1827.1981378386051
2003-11-21,17.34,1.0006347499999999,1828.357951856598
2003-11-24,17.34,1.0006347499999999,1829.5185020665388
2003-11-25,17.34,1.0006347499999999,1830.6797889357254
2003-11-26,17.329999999999998,1.00063441,1831.8418129317522
2003-11-27,17.329999999999998,1.00063441,1833.0039516962941
2003-11-28,17.32,1.00063407,1834.1668277332897
2003-12-01,17.309999999999999,1.0006337300000001,1835.3298178937505
2003-12-02,17.34,1.0006347499999999,1836.4929214592444
2003-12-03,17.329999999999998,1.00063441,1837.6586353411406
2003-12-04,17.329999999999998,1.00063441,1838.8244643559872
2003-12-05,17.329999999999998,1.00063441,1839.9910329844195
2003-12-08,17.32,1.00063407,1841.1583416956551
2003-12-09,17.32,1.00063407,1842.325764965374
2003-12-10,17.309999999999999,1.0006337300000001,1843.4939284631655
2003-12-11,17.300000000000001,1.00063339,1844.6622058704506
2003-12-12,17.289999999999999,1.00063305,1845.8305964650269
2003-12-15,17.289999999999999,1.00063305,1846.9990995241192
2003-12-16,17.289999999999999,1.00063305,1848.1683423040731
2003-12-17,17.27,1.0006323800000001,1849.3383252731687
2003-12-18,16.300000000000001,1.0005994,1850.5078098433053
2003-12-19,16.34,1.00060076,1851.6170042245253
2003-12-22,16.34,1.00060076,1852.7293816559832
2003-12-23,16.34,1.00060076,1853.8424273593068
2003-12-24,16.34,1.00060076,1854.9561417359673
2003-12-26,16.34,1.00060076,1856.0705251876766
2003-12-29,16.34,1.00060076,1857.1855781163881
2003-12-30,16.329999999999998,1.00060042,1858.3013009242973
2003-12-31,16.329999999999998,1.00060042,1859.4170621913984
2004-01-02,16.34,1.00060076,1860.5334933838792
2004-01-05,16.34,1.00060076,1861.6512274853644
2004-01-06,16.34,1.00060076,1862.7696330767888
2004-01-07,16.329999999999998,1.00060042,1863.8887105615559
2004-01-08,16.329999999999998,1.00060042,1865.0078266211513
2004-01-09,16.32,1.0006000799999999,1866.1276146204111
2004-01-12,16.32,1.0006000799999999,1867.2474404793925
2004-01-13,16.32,1.0006000799999999,1868.3679383234751
2004-01-14,16.309999999999999,1.00059974,1869.4891085559041
2004-01-15,16.309999999999999,1.00059974,1870.6103159538691
2004-01-16,16.300000000000001,1.0005994,1871.7321957847591
2004-01-19,16.300000000000001,1.0005994,1872.8541120629127
2004-01-20,16.300000000000001,1.0005994,1873.9767008176832
2004-01-21,16.280000000000001,1.00059871,1875.0999624521535
2004-01-22,16.329999999999998,1.00060042,1876.2226035506731
2004-01-23,16.329999999999998,1.00060042,1877.3491251262969
2004-01-26,16.329999999999998,1.00060042,1878.4763230880055
2004-01-27,16.32,1.0006000799999999,1879.6041978419139
2004-01-28,16.32,1.0006000799999999,1880.7321107289547
2004-01-29,16.300000000000001,1.0005994,1881.8607004539606
2004-01-30,16.289999999999999,1.0005990600000001,1882.9886877578128
2004-02-02,16.289999999999999,1.0005990600000001,1884.1167109611013
2004-02-03,16.289999999999999,1.0005990600000001,1885.2454099179699
2004-02-04,16.280000000000001,1.00059871,1886.3747850332354
2004-02-05,16.280000000000001,1.00059871,1887.5041764807827
2004-02-06,16.27,1.0005983700000001,1888.6342441062836
2004-02-09,16.27,1.0005983700000001,1889.7643461789296
2004-02-10,16.260000000000002,1.0005980299999999,1890.8951244707528
2004-02-11,16.27,1.0005983700000001,1892.0259364820399
2004-02-12,16.289999999999999,1.0005990600000001,1893.1580680416528
2004-02-13,16.32,1.0006000799999999,1894.2921833138942
2004-02-16,16.329999999999998,1.00060042,1895.4289101672571
2004-02-17,16.329999999999998,1.00060042,1896.5669635934996
2004-02-18,16.329999999999998,1.00060042,1897.7057003297805
2004-02-19,16.329999999999998,1.00060042,1898.8451207863725
2004-02-20,16.32,1.0006000799999999,1899.9852253737952
2004-02-25,16.32,1.0006000799999999,1901.1253685078373
2004-02-26,16.309999999999999,1.00059974,1902.2661958189713
2004-02-27,16.300000000000001,1.0005994,1903.4070609472517
2004-03-01,16.289999999999999,1.0005990600000001,1904.5479631395835
2004-03-02,16.289999999999999,1.0005990600000001,1905.6889016423822
2004-03-03,16.280000000000001,1.00059871,1906.8305236358003
2004-03-04,16.27,1.0005983700000001,1907.9721621386063
2004-03-05,16.300000000000001,1.0005994,1909.1138354412653
2004-03-08,16.289999999999999,1.0005990600000001,1910.2581582742289
2004-03-09,16.289999999999999,1.0005990600000001,1911.4025175265249
2004-03-10,16.280000000000001,1.00059871,1912.5475623186744
2004-03-11,16.27,1.0005983700000001,1913.6926236697102
2004-03-12,16.260000000000002,1.0005980299999999,1914.8377199249355
2004-03-15,16.25,1.00059769,1915.9828503265821
2004-03-16,16.239999999999998,1.0005973500000001,1917.1280141163938
2004-03-17,16.23,1.0005970099999999,1918.2732105356263
2004-03-18,16.02,1.00058983,1919.418438825048
2004-03-19,16.050000000000001,1.00059085,1920.5505694028204
2004-03-22,16.09,1.0005922199999999,1921.6853267067522
2004-03-23,16.120000000000001,1.0005932500000001,1922.8233871909345
2004-03-24,16.109999999999999,1.0005929099999999,1923.9641021653854
2004-03-25,16.100000000000001,1.0005925600000001,1925.1048397212003
2004-03-26,16.109999999999999,1.0005929099999999,1926.2455798450255
2004-03-29,16.09,1.0005922199999999,1927.3876701117713
2004-03-30,16.07,1.0005915400000001,1928.5291076377648
2004-03-31,16.109999999999999,1.0005929099999999,1929.6699097460969
2004-04-01,16.100000000000001,1.0005925600000001,1930.8140303322846
2004-04-02,16.109999999999999,1.0005929099999999,1931.9581534940985
2004-04-05,16.109999999999999,1.0005929099999999,1933.1036308028863
2004-04-06,16.100000000000001,1.0005925600000001,1934.2497872766255
2004-04-07,16.100000000000001,1.0005925600000001,1935.3959463305744
2004-04-08,16.09,1.0005922199999999,1936.5427845525321
2004-04-12,16.09,1.0005922199999999,1937.6896439203997
2004-04-13,16.079999999999998,1.00059188,1938.8371824813221
2004-04-14,16.059999999999999,1.00059119,1939.984741432889
2004-04-15,15.859999999999999,1.00058435,1941.1316410121767
2004-04-16,15.859999999999999,1.00058435,1942.2659412866021
2004-04-19,15.880000000000001,1.0005850300000001,1943.400904389393
2004-04-20,15.880000000000001,1.0005850300000001,1944.537852220488
2004-04-22,15.859999999999999,1.00058435,1945.6754652001728
2004-04-23,15.85,1.0005839999999999,1946.8124206582627
2004-04-26,15.84,1.00058366,1947.9493591119269
2004-04-27,15.83,1.0005833200000001,1949.0862992348664
2004-04-28,15.82,1.0005829799999999,1950.2232402549362
2004-04-29,15.800000000000001,1.0005822900000001,1951.3601813995399
2004-04-30,15.800000000000001,1.0005822900000001,1952.4964389195673
2004-05-03,15.789999999999999,1.0005819499999999,1953.6333580709857
2004-05-04,15.789999999999999,1.0005819499999999,1954.7702750037151
2004-05-05,15.779999999999999,1.0005816000000001,1955.9078535652534
2004-05-06,15.77,1.0005812599999999,1957.0454095728871
2004-05-07,15.76,1.00058092,1958.1829617876551
2004-05-10,15.75,1.0005805800000001,1959.3205094338168
2004-05-11,15.74,1.00058023,1960.458051735184
2004-05-12,15.73,1.00057989,1961.5955683105421
2004-05-13,15.74,1.00058023,1962.73307796465
2004-05-14,15.77,1.0005812599999999,1963.8719145784773
2004-05-17,15.76,1.00058092,1965.013434767545
2004-05-18,15.75,1.0005805800000001,1966.1549503720701
2004-05-19,15.73,1.00057989,1967.2964606131573
2004-05-20,15.77,1.0005812599999999,1968.4372761577022
2004-05-21,15.81,1.00058263,1969.5814500088416
2004-05-24,15.800000000000001,1.0005822900000001,1970.7289872490603
2004-05-25,15.789999999999999,1.0005819499999999,1971.8765230310457
2004-05-26,15.800000000000001,1.0005822900000001,1973.0240565736237
2004-05-27,15.789999999999999,1.0005819499999999,1974.1729287515261
2004-05-28,15.779999999999999,1.0005816000000001,1975.3217986874129
2004-05-31,15.779999999999999,1.0005816000000001,1976.4706458455296
2004-06-01,15.779999999999999,1.0005816000000001,1977.6201611731537
2004-06-02,15.75,1.0005805800000001,1978.770345058892
2004-06-03,15.76,1.00058092,1979.9191795458264
2004-06-04,15.789999999999999,1.0005819499999999,1981.0693541956082
2004-06-07,15.82,1.0005829799999999,1982.2222375062822
2004-06-08,15.84,1.00058366,1983.3778334263031
2004-06-09,15.82,1.0005829799999999,1984.5354517325609
2004-06-11,15.789999999999999,1.0005819499999999,1985.6923962102117
2004-06-14,15.800000000000001,1.0005822900000001,1986.8479699001862
2004-06-15,15.82,1.0005829799999999,1988.0048916045796
2004-06-16,15.800000000000001,1.0005822900000001,1989.163858696287
2004-06-17,15.789999999999999,1.0005819499999999,1990.3221289195674
2004-06-18,15.789999999999999,1.0005819499999999,1991.4803968824922
2004-06-21,15.81,1.00058263,1992.6393388994579
2004-06-22,15.82,1.0005829799999999,1993.8003103574808
2004-06-23,15.789999999999999,1.0005819499999999,1994.9626560624126
2004-06-24,15.789999999999999,1.0005819499999999,1996.1236245801081
2004-06-25,15.800000000000001,1.0005822900000001,1997.2852687234324
2004-06-28,15.81,1.00058263,1998.4482679625576
2004-06-29,15.81,1.00058263,1999.6126238769205
2004-06-30,15.800000000000001,1.0005822900000001,2000.7776581799699
2004-07-01,15.800000000000001,1.0005822900000001,2001.9426910025518
2004-07-02,15.81,1.00058263,2003.1084022120958
2004-07-05,15.800000000000001,1.0005822900000001,2004.2754732604769
2004-07-06,15.800000000000001,1.0005822900000001,2005.4425428258021
2004-07-07,15.789999999999999,1.0005819499999999,2006.6102919640643
2004-07-08,15.77,1.0005812599999999,2007.7780388234726
2004-07-09,15.77,1.0005812599999999,2008.9450798863186
2004-07-12,15.779999999999999,1.0005816000000001,2010.1127993034531
2004-07-13,15.779999999999999,1.0005816000000001,2011.2818809075281
2004-07-14,15.76,1.00058092,2012.4516424494643
2004-07-15,15.77,1.0005812599999999,2013.6207158575958
2004-07-16,15.76,1.00058092,2014.7911530348952
2004-07-19,15.76,1.00058092,2015.961585511516
2004-07-20,15.76,1.00058092,2017.1326979157716
2004-07-21,15.75,1.0005805800000001,2018.3044906426449
2004-07-22,15.75,1.0005805800000001,2019.4762778638221
2004-07-23,15.75,1.0005805800000001,2020.6487454012242
2004-07-26,15.75,1.0005805800000001,2021.8218936498292
2004-07-27,15.75,1.0005805800000001,2022.9957230048446
2004-07-28,15.76,1.00058092,2024.1702338617072
2004-07-29,15.779999999999999,1.0005816000000001,2025.3461148339622
2004-07-30,15.82,1.0005829799999999,2026.5240561343498
2004-08-02,15.82,1.0005829799999999,2027.7054791285946
2004-08-03,15.82,1.0005829799999999,2028.8875908688167
2004-08-04,15.83,1.0005833200000001,2030.0703917565413
2004-08-05,15.84,1.00058366,2031.2545724174606
2004-08-06,15.859999999999999,1.00058435,2032.4401344611979
2004-08-09,15.859999999999999,1.00058435,2033.6277908537706
2004-08-10,15.869999999999999,1.0005846899999999,2034.8161412533559
2004-08-11,15.880000000000001,1.0005850300000001,2036.0058779029853
2004-08-12,15.880000000000001,1.0005850300000001,2037.1970024217351
2004-08-13,15.880000000000001,1.0005850300000001,2038.3888237840622
2004-08-16,15.880000000000001,1.0005850300000001,2039.5813423976406
2004-08-17,15.880000000000001,1.0005850300000001,2040.7745586703836
2004-08-18,15.869999999999999,1.0005846899999999,2041.9684730104425
2004-08-19,15.859999999999999,1.00058435,2043.1623915569271
2004-08-20,15.85,1.0005839999999999,2044.3563135004333
2004-08-23,15.84,1.00058366,2045.5502175875174
2004-08-24,15.83,1.0005833200000001,2046.7441234275143
2004-08-25,15.84,1.00058366,2047.9380302095919
2004-08-26,15.859999999999999,1.00058435,2049.1333297203041
2004-08-27,15.880000000000001,1.0005850300000001,2050.3307407815264
2004-08-30,15.91,1.0005860600000001,2051.5302457748062
2004-08-31,15.91,1.0005860600000001,2052.7325655906452
2004-09-01,15.92,1.0005864,2053.9355900380356
2004-09-02,15.92,1.0005864,2055.1400178680333
2004-09-03,15.92,1.0005864,2056.3451519745113
2004-09-06,15.92,1.0005864,2057.5509927716289
2004-09-08,15.93,1.0005867399999999,2058.7575406737901
2004-09-09,15.93,1.0005867399999999,2059.9654960732046
2004-09-10,15.94,1.00058709,2061.1741602283705
2004-09-13,15.949999999999999,1.0005874299999999,2062.384254966099
2004-09-14,15.970000000000001,1.00058811,2063.5957613489941
2004-09-15,15.970000000000001,1.00058811,2064.8093826522008
2004-09-16,16.219999999999999,1.00059667,2066.0237176982328
2004-09-17,16.23,1.0005970099999999,2067.2564520698716
2004-09-20,16.239999999999998,1.0005973500000001,2068.4906248443217
2004-09-21,16.239999999999998,1.0005973500000001,2069.7262377190727
2004-09-22,16.239999999999998,1.0005973500000001,2070.9625886871745
2004-09-23,16.239999999999998,1.0005973500000001,2072.1996781895268
2004-09-24,16.239999999999998,1.0005973500000001,2073.4375066672933
2004-09-27,16.239999999999998,1.0005973500000001,2074.6760745619008
2004-09-28,16.239999999999998,1.0005973500000001,2075.9153823150409
2004-09-29,16.23,1.0005970099999999,2077.1554303686667
2004-09-30,16.239999999999998,1.0005973500000001,2078.3955129321512
2004-10-01,16.23,1.0005970099999999,2079.6370424918014
2004-10-04,16.219999999999999,1.00059667,2080.8786066025391
2004-10-05,16.199999999999999,1.0005959799999999,2082.1202044407405
2004-10-06,16.219999999999999,1.00059667,2083.361106440183
2004-10-07,16.23,1.0005970099999999,2084.6041855115627
2004-10-08,16.239999999999998,1.0005973500000001,2085.8487150563551
2004-10-11,16.239999999999998,1.0005973500000001,2087.0946967862942
2004-10-13,16.239999999999998,1.0005973500000001,2088.3414228034194
2004-10-14,16.239999999999998,1.0005973500000001,2089.5888935523312
2004-10-15,16.239999999999998,1.0005973500000001,2090.837109477895
2004-10-18,16.239999999999998,1.0005973500000001,2092.0860710252414
2004-10-19,16.239999999999998,1.0005973500000001,2093.3357786397683
2004-10-20,16.239999999999998,1.0005973500000001,2094.5862327671389
2004-10-21,16.739999999999998,1.00061439,2095.8374338532826
2004-10-22,16.739999999999998,1.00061439,2097.1250954142679
2004-10-25,16.739999999999998,1.00061439,2098.4135481016392
2004-10-26,16.739999999999998,1.00061439,2099.7027924014569
2004-10-27,16.739999999999998,1.00061439,2100.9928288000801
2004-10-28,16.739999999999998,1.00061439,2102.2836577841667
2004-10-29,16.739999999999998,1.00061439,2103.5752798406725
2004-11-01,16.739999999999998,1.00061439,2104.8676954568541
2004-11-03,16.73,1.00061405,2106.1609051202654
2004-11-04,16.73,1.00061405,2107.4541932240545
2004-11-05,16.73,1.00061405,2108.7482754714042
2004-11-08,16.739999999999998,1.00061439,2110.0431523499578
2004-11-09,16.739999999999998,1.00061439,2111.3395417623296
2004-11-10,16.739999999999998,1.00061439,2112.6367276633928
2004-11-11,16.739999999999998,1.00061439,2113.9347105425018
2004-11-12,16.739999999999998,1.00061439,2115.2334908893117
2004-11-16,16.739999999999998,1.00061439,2116.5330691937793
2004-11-17,16.739999999999998,1.00061439,2117.8334459461612
2004-11-18,17.239999999999998,1.0006313600000001,2119.1346216370162
2004-11-19,17.239999999999998,1.0006313600000001,2120.4725584717326
2004-11-22,17.23,1.0006310199999999,2121.8113400262496
2004-11-23,17.23,1.0006310199999999,2123.1502454180327
2004-11-24,17.239999999999998,1.0006313600000001,2124.4899956858962
2004-11-25,17.23,1.0006310199999999,2125.8313136895727
2004-11-26,17.219999999999999,1.00063068,2127.172755765137
2004-11-29,17.219999999999999,1.00063068,2128.5143210787428
2004-11-30,17.210000000000001,1.00063035,2129.8567324907608
2004-12-01,17.23,1.0006310199999999,2131.1992876820864
2004-12-02,17.23,1.0006310199999999,2132.5441170565991
2004-12-03,17.23,1.0006310199999999,2133.8897950453443
2004-12-06,17.239999999999998,1.0006313600000001,2135.2363221838132
2004-12-07,17.239999999999998,1.0006313600000001,2136.5844249881875
2004-12-08,17.239999999999998,1.0006313600000001,2137.9333789307479
2004-12-09,17.239999999999998,1.0006313600000001,2139.2831845488699
2004-12-10,17.239999999999998,1.0006313600000001,2140.6338423802667
2004-12-13,17.239999999999998,1.0006313600000001,2141.9853529629922
2004-12-14,17.239999999999998,1.0006313600000001,2143.3377168354391
2004-12-15,17.25,1.0006317,2144.6909345363406
2004-12-16,17.739999999999998,1.00064826,2146.045735799687
2004-12-17,17.739999999999998,1.00064826,2147.4369314083765
2004-12-20,17.739999999999998,1.00064826,2148.8290288735311
2004-12-21,17.739999999999998,1.00064826,2150.2220287797886
2004-12-22,17.739999999999998,1.00064826,2151.6159317121651
2004-12-23,17.739999999999998,1.00064826,2153.0107382560568
2004-12-24,17.739999999999998,1.00064826,2154.4064489972388
2004-12-27,17.739999999999998,1.00064826,2155.803064521866
2004-12-28,17.739999999999998,1.00064826,2157.2005854164727
2004-12-29,17.739999999999998,1.00064826,2158.599012267975
2004-12-30,17.75,1.0006486000000001,2159.9983456636674
2004-12-31,17.75,1.0006486000000001,2161.399320590665
2005-01-03,17.739999999999998,1.00064826,2162.8012041900006
2005-01-04,17.739999999999998,1.00064826,2164.2032616986285
2005-01-05,17.739999999999998,1.00064826,2165.6062281050577
2005-01-06,17.739999999999998,1.00064826,2167.0101039984888
2005-01-07,17.739999999999998,1.00064826,2168.4148899685069
2005-01-10,17.739999999999998,1.00064826,2169.8205866050776
2005-01-11,17.739999999999998,1.00064826,2171.22719449855
2005-01-12,17.739999999999998,1.00064826,2172.6347142396558
2005-01-13,17.739999999999998,1.00064826,2174.0431464195085
2005-01-14,17.739999999999998,1.00064826,2175.4524916296064
2005-01-17,17.739999999999998,1.00064826,2176.8627504618298
2005-01-18,17.739999999999998,1.00064826,2178.2739235084441
2005-01-19,17.75,1.0006486000000001,2179.6860113620978
2005-01-20,18.239999999999998,1.00066509,2181.0997557090673
2005-01-21,18.239999999999998,1.00066509,2182.5503833455923
2005-01-24,18.239999999999998,1.00066509,2184.0019757800519
2005-01-25,18.239999999999998,1.00066509,2185.4545336541237
2005-01-26,18.239999999999998,1.00066509,2186.9080576099118
2005-01-27,18.239999999999998,1.00066509,2188.3625482899479
2005-01-28,18.239999999999998,1.00066509,2189.8180063371901
2005-01-31,18.239999999999998,1.00066509,2191.2744323950251
2005-02-01,18.239999999999998,1.00066509,2192.7318271072668
2005-02-02,18.25,1.00066542,2194.1901911181576
2005-02-03,18.25,1.00066542,2195.6502491551314
2005-02-04,18.25,1.00066542,2197.1112787439238
2005-02-09,18.25,1.00066542,2198.5732805310258
2005-02-10,18.25,1.00066542,2200.0362551633566
2005-02-11,18.260000000000002,1.00066576,2201.5002032882671
2005-02-14,18.260000000000002,1.00066576,2202.9658740636082
2005-02-15,18.260000000000002,1.00066576,2204.432520623925
2005-02-16,18.260000000000002,1.00066576,2205.9001436188555
2005-02-17,18.75,1.0006821800000001,2207.3687436984715
2005-02-18,18.75,1.0006821800000001,2208.8745665080478
2005-02-21,18.75,1.0006821800000001,2210.3814165598283
2005-02-22,18.75,1.0006821800000001,2211.8892945545772
2005-02-23,18.75,1.0006821800000001,2213.3982011935368
2005-02-24,18.75,1.0006821800000001,2214.9081371784273
2005-02-25,18.75,1.0006821800000001,2216.4191032114477
2005-02-28,18.739999999999998,1.0006818399999999,2217.9310999952768
2005-03-01,18.739999999999998,1.0006818399999999,2219.4433741364974
2005-03-02,18.739999999999998,1.0006818399999999,2220.9566794067186
2005-03-03,18.739999999999998,1.0006818399999999,2222.471016509005
2005-03-04,18.739999999999998,1.0006818399999999,2223.9863861469012
2005-03-07,18.75,1.0006821800000001,2225.5027890244314
2005-03-08,18.75,1.0006821800000001,2227.0209825170482
2005-03-09,18.75,1.0006821800000001,2228.5402116909017
2005-03-10,18.75,1.0006821800000001,2230.0604772525135
2005-03-11,18.75,1.0006821800000001,2231.5817799088859
2005-03-14,18.75,1.0006821800000001,2233.1041203675045
2005-03-15,18.75,1.0006821800000001,2234.6274993363368
2005-03-16,18.75,1.0006821800000001,2236.1519175238341
2005-03-17,19.239999999999998,1.00069853,2237.6773756389307
2005-03-18,19.239999999999998,1.00069853,2239.2404604161356
2005-03-21,19.239999999999998,1.00069853,2240.80463705495
2005-03-22,19.239999999999998,1.00069853,2242.3699063180716
2005-03-23,19.239999999999998,1.00069853,2243.9362689687318
2005-03-24,19.239999999999998,1.00069853,2245.5037257706945
2005-03-28,19.25,1.00069886,2247.072277488257
2005-03-29,19.25,1.00069886,2248.6426664201026
2005-03-30,19.25,1.00069886,2250.2141528339566
2005-03-31,19.25,1.00069886,2251.7867374968064
2005-04-01,19.239999999999998,1.00069853,2253.3604211761731
2005-04-04,19.239999999999998,1.00069853,2254.9344610311773
2005-04-05,19.239999999999998,1.00069853,2256.5096004002412
2005-04-06,19.239999999999998,1.00069853,2258.0858400514089
2005-04-07,19.239999999999998,1.00069853,2259.6631807532599
2005-04-08,19.239999999999998,1.00069853,2261.2416232749115
2005-04-11,19.239999999999998,1.00069853,2262.8211683860172
2005-04-12,19.239999999999998,1.00069853,2264.40181685677
2005-04-13,19.239999999999998,1.00069853,2265.9835694578987
2005-04-14,19.239999999999998,1.00069853,2267.5664269606723
2005-04-15,19.239999999999998,1.00069853,2269.1503901368969
2005-04-18,19.239999999999998,1.00069853,2270.7354597589192
2005-04-19,19.239999999999998,1.00069853,2272.3216365996245
2005-04-20,19.239999999999998,1.00069853,2273.9089214324385
2005-04-22,19.489999999999998,1.00070685,2275.4973150313263
2005-04-25,19.489999999999998,1.00070685,2277.1057503084562
2005-04-26,19.489999999999998,1.00070685,2278.7153225080619
2005-04-27,19.5,1.00070718,2280.3260324337771
2005-04-28,19.5,1.00070718,2281.9386333973935
2005-04-29,19.5,1.00070718,2283.5523747601596
2005-05-02,19.5,1.00070718,2285.1672573285423
2005-05-03,19.510000000000002,1.00070751,2286.7832819095797
2005-05-04,19.510000000000002,1.00070751,2288.4012039493641
2005-05-05,19.510000000000002,1.00070751,2290.0202706851705
2005-05-06,19.510000000000002,1.00070751,2291.6404829268831
2005-05-09,19.52,1.00070784,2293.2618414849589
2005-05-10,19.52,1.00070784,2294.8851039468354
2005-05-11,19.52,1.00070784,2296.5095154188134
2005-05-12,19.52,1.00070784,2298.1350767142071
2005-05-13,19.52,1.00070784,2299.7617886469088
2005-05-16,19.52,1.00070784,2301.3896520313847
2005-05-17,19.52,1.00070784,2303.0186676826788
2005-05-18,19.510000000000002,1.00070751,2304.6488364164111
2005-05-19,19.760000000000002,1.00071581,2306.2793985146641
2005-05-20,19.75,1.00071548,2307.9302563709143
2005-05-23,19.75,1.00071548,2309.5815343107429
2005-05-24,19.75,1.00071548,2311.2339937069114
2005-05-25,19.75,1.00071548,2312.8876354047288
2005-05-27,19.75,1.00071548,2314.542460250108
2005-05-30,19.75,1.00071548,2316.1984690895679
2005-05-31,19.760000000000002,1.00071581,2317.8556627702324
2005-06-01,19.760000000000002,1.00071581,2319.5148070321998
2005-06-02,19.75,1.00071548,2321.1751389262213
2005-06-03,19.75,1.00071548,2322.8358933146205
2005-06-06,19.75,1.00071548,2324.4978359395691
2005-06-07,19.75,1.00071548,2326.1609676512276
2005-06-08,19.75,1.00071548,2327.8252893003628
2005-06-09,19.75,1.00071548,2329.4908017383509
2005-06-10,19.75,1.00071548,2331.1575058171788
2005-06-13,19.75,1.00071548,2332.825402389441
2005-06-14,19.75,1.00071548,2334.4944923083422
2005-06-15,19.75,1.00071548,2336.1647764276991
2005-06-16,19.739999999999998,1.00071515,2337.8362556019379
2005-06-17,19.739999999999998,1.00071515,2339.5081592001311
2005-06-20,19.739999999999998,1.00071515,2341.181258460183
2005-06-21,19.739999999999998,1.00071515,2342.855554237171
2005-06-22,19.739999999999998,1.00071515,2344.5310473867839
2005-06-23,19.739999999999998,1.00071515,2346.2077387653226
2005-06-24,19.739999999999998,1.00071515,2347.8856292297005
2005-06-27,19.739999999999998,1.00071515,2349.5647196374443
2005-06-28,19.739999999999998,1.00071515,2351.2450108466928
2005-06-29,19.739999999999998,1.00071515,2352.9265037161999
2005-06-30,19.739999999999998,1.00071515,2354.6091991053327
2005-07-01,19.73,1.0007148100000001,2356.2930978740728
2005-07-04,19.719999999999999,1.0007144800000001,2357.977399743364
2005-07-05,19.719999999999999,1.0007144800000001,2359.6621274359331
2005-07-06,19.719999999999999,1.0007144800000001,2361.3480588327434
2005-07-07,19.719999999999999,1.0007144800000001,2363.0351947938184
2005-07-08,19.719999999999999,1.0007144800000001,2364.7235361797948
2005-07-11,19.719999999999999,1.0007144800000001,2366.4130838519245
2005-07-12,19.719999999999999,1.0007144800000001,2368.1038386720752
2005-07-13,19.719999999999999,1.0007144800000001,2369.7958015027298
2005-07-14,19.719999999999999,1.0007144800000001,2371.4889732069878
2005-07-15,19.73,1.0007148100000001,2373.183354648565
2005-07-18,19.719999999999999,1.0007144800000001,2374.879729842301
2005-07-19,19.719999999999999,1.0007144800000001,2376.5765339116792
2005-07-20,19.719999999999999,1.0007144800000001,2378.2745503136289
2005-07-21,19.719999999999999,1.0007144800000001,2379.9737799143368
2005-07-22,19.719999999999999,1.0007144800000001,2381.6742235806105
2005-07-25,19.719999999999999,1.0007144800000001,2383.3758821798747
2005-07-26,19.719999999999999,1.0007144800000001,2385.0787565801747
2005-07-27,19.719999999999999,1.0007144800000001,2386.7828476501759
2005-07-28,19.73,1.0007148100000001,2388.4881562591654
2005-07-29,19.739999999999998,1.00071515,2390.1954714781414
2005-08-01,19.739999999999998,1.00071515,2391.9048197695688
2005-08-02,19.75,1.00071548,2393.6153905014271
2005-08-03,19.75,1.00071548,2395.3279744410229
2005-08-04,19.760000000000002,1.00071581,2397.041783700176
2005-08-05,19.760000000000002,1.00071581,2398.7576101793666
2005-08-08,19.760000000000002,1.00071581,2400.474664864309
